fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_alcohol_ratio,mineral_index,mean_acidity,total_sulfur,alcohol_quality_interaction,acidity_pH_balance
8.1,1.01,1.28,48.5,0.451,133.6,397.2,1.00927,3.24,1.48,12.1,3,10.389999999999999,4.008264462809917,1.931,3.463333333333333,530.8,36.3,2.4999999999999996
9.2,1.14,1.19,45.0,0.169,50.1,300.9,1.0188,2.92,0.97,10.9,3,11.53,4.128440366972477,1.139,3.8433333333333333,351.0,32.7,3.150684931506849
9.0,0.45,0.86,47.6,0.448,101.8,248.3,1.0234,3.13,0.99,12.3,3,10.309999999999999,3.8699186991869916,1.438,3.436666666666666,350.1,36.900000000000006,2.8753993610223643
12.2,0.86,1.09,48.1,0.273,164.2,317.1,1.00766,3.3,1.05,11.6,3,14.149999999999999,4.1465517241379315,1.323,4.716666666666666,481.3,34.8,3.696969696969697
12.9,1.3,0.67,42.7,0.314,184.0,355.4,1.02163,3.34,0.51,13.2,3,14.870000000000001,3.2348484848484853,0.8240000000000001,4.956666666666667,539.4,39.599999999999994,3.8622754491017965
11.9,0.78,1.2,55.3,0.19,115.7,370.7,1.02048,3.02,1.37,12.5,3,13.879999999999999,4.4239999999999995,1.56,4.626666666666666,486.4,37.5,3.9403973509933774
10.0,1.2,0.72,46.4,0.264,193.6,375.3,1.00934,2.93,1.52,12.7,3,11.92,3.6535433070866143,1.784,3.973333333333333,568.9,38.099999999999994,3.41296928327645
14.5,0.67,1.24,33.9,0.213,104.4,273.9,1.02321,3.1,0.94,12.0,3,16.41,2.8249999999999997,1.153,5.47,378.29999999999995,36.0,4.67741935483871
10.4,1.01,1.13,45.4,0.233,171.6,347.8,1.02598,3.04,1.37,13.1,3,12.54,3.465648854961832,1.6030000000000002,4.18,519.4,39.3,3.4210526315789473
10.0,0.44,1.1,44.5,0.176,169.8,265.6,1.02391,3.03,1.18,13.0,3,11.54,3.423076923076923,1.3559999999999999,3.8466666666666662,435.40000000000003,39.0,3.3003300330033007
9.4,1.03,1.09,39.2,0.365,225.1,361.6,1.02566,3.18,1.18,13.1,3,11.52,2.9923664122137406,1.545,3.84,586.7,39.3,2.9559748427672954
11.1,1.16,1.12,54.6,0.527,255.6,366.1,1.02866,2.97,0.91,10.6,3,13.379999999999999,5.150943396226415,1.437,4.46,621.7,31.799999999999997,3.737373737373737
13.3,0.69,1.03,48.9,0.097,146.9,172.1,1.01201,2.94,1.66,12.5,3,15.02,3.912,1.757,5.006666666666667,319.0,37.5,4.523809523809524
12.4,1.42,0.85,52.9,0.225,223.3,308.9,1.02132,2.96,1.19,13.6,3,14.67,3.889705882352941,1.415,4.89,532.2,40.8,4.1891891891891895
8.1,1.01,1.28,48.5,0.451,133.6,397.2,1.00927,3.24,1.48,12.1,3,10.389999999999999,4.008264462809917,1.931,3.463333333333333,530.8,36.3,2.4999999999999996
9.4,1.18,0.95,40.6,0.317,156.6,229.0,1.02553,2.95,0.97,11.5,3,11.53,3.5304347826086957,1.287,3.8433333333333333,385.6,34.5,3.1864406779661016
12.0,0.86,0.59,38.4,0.272,245.3,332.4,1.02367,3.14,1.14,11.8,3,13.45,3.254237288135593,1.412,4.483333333333333,577.7,35.400000000000006,3.821656050955414
13.0,0.46,1.05,43.9,0.355,190.8,284.5,1.02267,3.04,1.36,11.1,3,14.510000000000002,3.954954954954955,1.715,4.836666666666667,475.3,33.3,4.276315789473684
12.3,1.2,0.51,14.2,0.192,203.8,343.6,1.01706,3.05,1.4,12.5,3,14.01,1.136,1.5919999999999999,4.67,547.4000000000001,37.5,4.032786885245902
10.6,0.52,1.03,44.0,0.33,108.2,162.0,1.01908,3.4,0.88,9.1,3,12.149999999999999,4.835164835164836,1.21,4.05,270.2,27.299999999999997,3.1176470588235294
11.5,0.73,1.41,52.4,0.152,125.0,392.0,1.01798,3.46,1.44,13.2,3,13.64,3.9696969696969697,1.5919999999999999,4.546666666666667,517.0,39.599999999999994,3.3236994219653178
13.2,1.17,0.96,59.6,0.299,142.0,261.6,1.00927,3.27,1.29,11.8,3,15.329999999999998,5.0508474576271185,1.589,5.109999999999999,403.6,35.400000000000006,4.036697247706422
10.0,0.98,0.82,40.5,0.231,130.0,322.9,1.01837,2.93,1.55,11.6,3,11.8,3.491379310344828,1.7810000000000001,3.9333333333333336,452.9,34.8,3.41296928327645
11.2,1.09,1.08,47.8,0.208,200.0,186.0,1.01498,3.26,1.04,12.6,3,13.37,3.7936507936507935,1.248,4.456666666666666,386.0,37.8,3.4355828220858897
12.0,0.33,1.08,29.4,0.297,155.9,300.1,1.00742,3.24,1.8,11.8,3,13.41,2.491525423728813,2.097,4.47,456.0,35.400000000000006,3.7037037037037033
11.6,1.06,0.58,34.9,0.345,223.0,341.6,1.01291,3.37,1.39,12.1,3,13.24,2.884297520661157,1.7349999999999999,4.413333333333333,564.6,36.3,3.4421364985163203
10.4,0.99,1.07,43.3,0.17,72.5,310.3,1.01832,2.9,1.31,12.5,3,12.46,3.464,1.48,4.153333333333333,382.8,37.5,3.586206896551724
13.3,1.13,1.03,38.9,0.272,212.5,285.6,1.01294,3.03,1.17,11.2,3,15.459999999999999,3.4732142857142856,1.442,5.153333333333333,498.1,33.599999999999994,4.38943894389439
11.8,1.06,1.12,43.1,0.117,106.7,272.2,1.01505,3.15,1.38,12.5,3,13.98,3.448,1.4969999999999999,4.66,378.9,37.5,3.7460317460317465
12.5,0.87,1.03,38.7,0.121,173.6,256.5,1.02569,2.95,1.5,11.2,3,14.399999999999999,3.4553571428571432,1.621,4.8,430.1,33.599999999999994,4.23728813559322
11.2,1.16,0.95,46.6,0.348,192.0,368.0,0.99906,3.0,1.56,12.5,3,13.309999999999999,3.728,1.908,4.4366666666666665,560.0,37.5,3.733333333333333
14.0,1.2,1.39,32.6,0.477,254.3,247.2,1.02722,3.24,1.52,12.8,3,16.59,2.546875,1.9969999999999999,5.53,501.5,38.400000000000006,4.320987654320987
11.5,0.96,0.92,43.5,0.115,234.7,324.0,1.01586,3.2,0.81,10.7,3,13.38,4.065420560747664,0.925,4.46,558.7,32.099999999999994,3.59375
11.7,1.17,0.9,35.3,0.158,227.4,273.0,1.00462,3.16,1.2,10.9,3,13.77,3.2385321100917426,1.3579999999999999,4.59,500.4,32.7,3.70253164556962
8.1,1.14,0.7,58.8,0.216,134.1,269.5,1.01802,3.41,1.0,12.1,3,9.94,4.859504132231405,1.216,3.313333333333333,403.6,36.3,2.3753665689149557
11.1,1.16,1.11,52.3,0.244,259.9,393.5,1.01562,3.33,0.8,10.7,3,13.37,4.88785046728972,1.044,4.456666666666666,653.4,32.099999999999994,3.333333333333333
13.0,0.9,1.07,47.6,0.335,215.9,197.9,1.01361,3.12,0.98,10.8,3,14.97,4.407407407407407,1.315,4.99,413.8,32.400000000000006,4.166666666666667
9.7,0.73,1.24,54.4,0.407,129.1,265.4,1.02524,3.03,0.84,11.9,3,11.67,4.571428571428571,1.2469999999999999,3.89,394.5,35.7,3.201320132013201
12.2,1.19,1.08,42.8,0.157,198.1,192.7,1.02849,2.99,1.49,10.1,3,14.469999999999999,4.237623762376238,1.647,4.823333333333333,390.79999999999995,30.299999999999997,4.080267558528427
15.0,1.14,0.56,53.0,0.391,249.2,219.6,1.02496,2.93,1.41,10.1,3,16.7,5.247524752475248,1.801,5.566666666666666,468.79999999999995,30.299999999999997,5.1194539249146755
10.2,1.14,1.27,35.7,0.159,160.2,215.2,1.00762,3.21,1.6,11.9,3,12.61,3.0,1.7590000000000001,4.203333333333333,375.4,35.7,3.177570093457944
9.1,1.15,1.37,42.1,0.267,219.5,239.1,1.01347,3.16,1.15,11.1,3,11.620000000000001,3.792792792792793,1.4169999999999998,3.8733333333333335,458.6,33.3,2.8797468354430378
13.0,1.13,0.4,31.0,0.375,235.7,377.9,1.02486,3.01,1.62,11.9,3,14.53,2.6050420168067228,1.995,4.843333333333333,613.5999999999999,35.7,4.318936877076412
11.0,0.84,1.23,25.2,0.076,193.9,312.8,1.01244,3.29,1.38,12.8,3,13.07,1.9687499999999998,1.456,4.3566666666666665,506.70000000000005,38.400000000000006,3.3434650455927053
8.4,0.9,0.9,47.8,0.226,151.0,282.6,1.0272,3.01,1.28,11.7,3,10.200000000000001,4.085470085470085,1.506,3.4000000000000004,433.6,35.099999999999994,2.790697674418605
11.7,1.46,0.59,50.0,0.25,244.7,380.2,1.00627,3.31,1.49,10.4,3,13.75,4.8076923076923075,1.74,4.583333333333333,624.9,31.200000000000003,3.534743202416918
14.3,1.14,1.54,55.3,0.533,213.3,359.2,1.01413,3.38,1.28,11.8,3,16.98,4.686440677966101,1.8130000000000002,5.66,572.5,35.400000000000006,4.230769230769231
12.2,0.72,0.97,47.0,0.284,188.5,250.2,1.00324,3.2,1.22,11.2,3,13.89,4.196428571428572,1.504,4.63,438.7,33.599999999999994,3.8124999999999996
9.2,0.96,0.95,46.1,0.247,102.8,301.0,1.002,2.97,1.76,12.9,3,11.11,3.5736434108527133,2.007,3.703333333333333,403.8,38.7,3.0976430976430973
13.1,0.87,1.09,48.2,0.17,215.5,211.0,1.00617,3.02,1.64,10.5,3,15.059999999999999,4.590476190476191,1.8099999999999998,5.02,426.5,31.5,4.337748344370861
8.7,1.21,1.31,43.4,0.293,181.7,328.9,1.02277,3.29,0.74,11.3,3,11.22,3.8407079646017697,1.033,3.74,510.59999999999997,33.900000000000006,2.644376899696048
11.3,0.74,1.03,37.6,0.297,186.0,321.8,1.00246,3.19,1.48,10.2,3,13.07,3.686274509803922,1.777,4.3566666666666665,507.8,30.599999999999998,3.5423197492163014
9.1,1.14,0.92,45.6,0.11,165.9,237.2,1.02377,2.88,1.72,11.0,3,11.16,4.1454545454545455,1.83,3.72,403.1,33.0,3.1597222222222223
11.6,0.91,0.95,40.1,0.321,98.9,211.6,1.01236,2.91,1.31,11.9,3,13.459999999999999,3.369747899159664,1.631,4.486666666666666,310.5,35.7,3.9862542955326457
9.6,1.0,1.49,46.8,0.349,175.3,363.3,1.0261,3.18,1.29,12.5,3,12.09,3.7439999999999998,1.639,4.03,538.6,37.5,3.0188679245283017
10.7,1.21,1.07,43.9,0.434,122.1,288.5,1.01162,2.92,0.92,11.1,3,12.98,3.954954954954955,1.354,4.326666666666667,410.6,33.3,3.6643835616438354
9.1,1.08,1.16,33.5,0.272,94.1,232.5,1.00638,3.19,1.16,12.5,3,11.34,2.68,1.432,3.78,326.6,37.5,2.852664576802508
11.6,0.93,0.68,37.6,0.359,209.9,327.3,1.00499,3.22,1.11,11.5,3,13.209999999999999,3.2695652173913046,1.469,4.403333333333333,537.2,34.5,3.602484472049689
7.7,1.0,1.25,42.9,0.223,83.2,226.8,1.01586,2.87,1.53,11.9,3,9.95,3.6050420168067223,1.7530000000000001,3.3166666666666664,310.0,35.7,2.682926829268293
12.9,0.7,0.69,54.5,0.312,106.2,245.4,1.02749,3.45,1.44,10.7,3,14.29,5.093457943925234,1.752,4.763333333333333,351.6,32.099999999999994,3.7391304347826084
8.4,0.76,1.19,48.0,0.178,169.0,199.4,1.01386,3.48,1.24,11.7,3,10.35,4.102564102564103,1.418,3.4499999999999997,368.4,35.099999999999994,2.413793103448276
13.4,1.29,0.85,39.4,0.282,204.3,247.6,1.01838,2.93,1.49,11.6,3,15.540000000000001,3.396551724137931,1.772,5.180000000000001,451.9,34.8,4.573378839590443
12.9,0.73,0.91,47.2,0.41,82.2,289.3,1.01703,2.88,1.53,12.1,3,14.540000000000001,3.900826446280992,1.94,4.846666666666667,371.5,36.3,4.479166666666667
11.2,1.07,0.88,43.1,0.413,154.0,377.6,1.01536,2.96,1.27,12.7,3,13.15,3.393700787401575,1.683,4.383333333333334,531.6,38.099999999999994,3.7837837837837838
9.5,1.19,1.3,28.3,0.27,161.6,233.3,1.02054,3.42,1.53,11.7,3,11.99,2.418803418803419,1.8,3.9966666666666666,394.9,35.099999999999994,2.7777777777777777
13.4,1.15,1.09,53.7,0.256,207.0,349.3,1.02634,2.95,0.84,11.2,3,15.64,4.794642857142858,1.096,5.213333333333334,556.3,33.599999999999994,4.542372881355932
12.7,0.93,1.09,37.1,0.327,134.4,151.8,1.02383,3.04,1.26,10.3,3,14.719999999999999,3.6019417475728153,1.587,4.906666666666666,286.20000000000005,30.900000000000002,4.177631578947368
15.2,0.67,0.81,56.1,0.36,203.8,338.7,1.02113,2.84,1.22,9.1,3,16.68,6.164835164835165,1.58,5.56,542.5,27.299999999999997,5.352112676056338
10.9,0.89,1.26,52.3,0.488,159.2,362.2,1.02196,3.26,1.01,11.6,3,13.05,4.508620689655173,1.498,4.3500000000000005,521.4,34.8,3.343558282208589
8.4,1.14,0.87,36.7,0.32,167.2,390.2,1.02012,3.04,1.28,13.8,3,10.41,2.6594202898550727,1.6,3.47,557.4,41.400000000000006,2.763157894736842
11.9,0.87,1.13,45.4,0.15,203.4,367.0,1.00778,3.17,1.22,10.1,3,13.899999999999999,4.4950495049504955,1.3699999999999999,4.633333333333333,570.4,30.299999999999997,3.7539432176656153
11.5,1.38,1.39,31.4,0.339,209.9,215.5,1.03414,3.06,1.45,12.8,3,14.27,2.4531249999999996,1.789,4.756666666666667,425.4,38.400000000000006,3.758169934640523
10.7,0.83,1.32,51.1,0.247,214.7,256.6,1.00873,3.39,0.65,11.3,3,12.85,4.522123893805309,0.897,4.283333333333333,471.3,33.900000000000006,3.1563421828908553
7.3,1.13,0.88,53.4,0.288,193.4,201.4,1.00312,3.44,1.56,12.8,3,9.31,4.171875,1.848,3.1033333333333335,394.8,38.400000000000006,2.1220930232558137
12.5,1.23,1.13,34.3,0.148,159.8,352.9,1.01197,3.22,0.92,11.6,3,14.86,2.956896551724138,1.068,4.953333333333333,512.7,34.8,3.881987577639751
6.0,0.94,1.48,36.3,0.322,179.7,305.7,1.0157,3.17,1.5,13.4,3,8.42,2.7089552238805967,1.822,2.8066666666666666,485.4,40.2,1.8927444794952681
10.3,0.5,0.99,43.4,0.194,167.6,299.3,1.02433,2.94,1.1,12.8,3,11.790000000000001,3.3906249999999996,1.294,3.93,466.9,38.400000000000006,3.503401360544218
10.1,0.97,0.66,25.6,0.303,148.2,256.3,1.02345,3.16,1.36,11.7,3,11.73,2.1880341880341883,1.663,3.91,404.5,35.099999999999994,3.1962025316455693
10.4,1.02,1.08,56.1,0.286,184.6,364.4,1.02689,3.13,1.64,11.8,3,12.5,4.754237288135593,1.926,4.166666666666667,549.0,35.400000000000006,3.3226837060702876
15.3,0.6,0.88,31.2,0.244,81.7,227.9,0.99969,3.4,1.19,10.0,3,16.78,3.12,1.434,5.593333333333334,309.6,30.0,4.5
9.6,1.35,1.5,31.2,0.236,267.3,248.5,1.02342,3.24,1.22,10.9,3,12.45,2.862385321100917,1.456,4.1499999999999995,515.8,32.7,2.962962962962963
13.3,1.13,1.03,38.9,0.272,212.5,285.6,1.01294,3.03,1.17,11.2,3,15.459999999999999,3.4732142857142856,1.442,5.153333333333333,498.1,33.599999999999994,4.38943894389439
11.7,0.94,0.97,28.0,0.265,192.4,303.7,1.00949,3.21,1.12,12.9,3,13.61,2.1705426356589146,1.3850000000000002,4.536666666666666,496.1,38.7,3.644859813084112
9.8,0.57,0.91,41.0,0.326,167.7,328.9,1.0236,3.21,1.16,13.0,3,11.280000000000001,3.1538461538461537,1.486,3.7600000000000002,496.59999999999997,39.0,3.0529595015576327
8.4,0.78,1.17,40.6,0.229,100.6,260.1,1.01976,3.33,1.1,12.5,3,10.35,3.248,1.3290000000000002,3.4499999999999997,360.70000000000005,37.5,2.5225225225225225
10.5,1.0,1.25,41.7,0.438,210.4,188.9,1.0151,2.99,1.4,11.4,3,12.75,3.6578947368421053,1.8379999999999999,4.25,399.3,34.2,3.511705685618729
12.3,1.06,1.15,20.4,0.12,177.0,212.2,1.02458,3.2,1.42,10.5,3,14.510000000000002,1.9428571428571426,1.54,4.836666666666667,389.2,31.5,3.84375
10.3,1.04,1.42,58.1,0.288,180.6,361.3,1.02273,3.27,0.71,13.2,3,12.76,4.401515151515152,0.998,4.253333333333333,541.9,39.599999999999994,3.1498470948012236
8.2,1.12,0.79,46.4,0.348,190.8,211.7,1.01895,3.38,1.19,11.3,3,10.11,4.106194690265486,1.5379999999999998,3.3699999999999997,402.5,33.900000000000006,2.42603550295858
10.4,0.88,1.14,58.5,0.405,167.8,374.4,1.02161,2.97,1.16,11.3,3,12.420000000000002,5.176991150442477,1.565,4.140000000000001,542.2,33.900000000000006,3.5016835016835017
9.4,1.05,0.75,42.3,0.139,179.4,219.2,1.02197,3.02,1.36,12.7,3,11.200000000000001,3.3307086614173227,1.499,3.733333333333334,398.6,38.099999999999994,3.1125827814569536
12.3,1.1,1.27,48.6,0.302,184.2,236.0,1.0201,3.37,1.28,10.5,3,14.67,4.628571428571429,1.582,4.89,420.2,31.5,3.649851632047478
9.1,0.91,1.41,35.7,0.214,214.5,364.1,1.01444,3.35,1.64,10.3,3,11.42,3.4660194174757284,1.8539999999999999,3.8066666666666666,578.6,30.900000000000002,2.716417910447761
12.4,0.44,0.92,56.0,0.117,98.9,110.5,1.02664,3.17,1.11,10.8,3,13.76,5.185185185185185,1.227,4.586666666666667,209.4,32.400000000000006,3.911671924290221
8.3,0.71,1.42,47.2,0.437,115.5,214.8,1.01466,3.05,1.26,12.0,3,10.430000000000001,3.9333333333333336,1.697,3.476666666666667,330.3,36.0,2.7213114754098364
13.5,1.1,0.24,30.2,0.298,195.1,371.6,1.00844,3.03,1.22,12.9,3,14.84,2.341085271317829,1.518,4.946666666666666,566.7,38.7,4.455445544554456
11.5,1.25,0.89,49.0,0.316,161.6,234.6,1.00956,3.28,1.16,11.1,3,13.64,4.414414414414415,1.476,4.546666666666667,396.2,33.3,3.50609756097561
6.1,1.05,1.09,40.3,0.251,78.1,168.0,1.02331,3.08,1.04,11.4,3,8.24,3.5350877192982453,1.291,2.7466666666666666,246.1,34.2,1.9805194805194803
10.0,0.97,0.7,40.8,0.223,165.2,129.8,1.0113,3.31,1.63,11.1,3,11.67,3.6756756756756754,1.853,3.89,295.0,33.3,3.0211480362537766
7.8,1.06,1.17,50.1,0.243,209.5,345.9,1.01504,3.06,1.09,12.5,3,10.03,4.008,1.3330000000000002,3.3433333333333333,555.4,37.5,2.549019607843137
8.3,0.66,1.12,56.8,0.173,159.5,336.0,1.01268,3.36,0.76,11.5,3,10.080000000000002,4.939130434782609,0.933,3.3600000000000008,495.5,34.5,2.4702380952380953
9.6,1.22,1.26,48.9,0.261,168.7,333.6,1.02591,2.87,0.94,12.3,3,12.08,3.9756097560975605,1.201,4.026666666666666,502.3,36.900000000000006,3.3449477351916372
13.3,0.66,1.21,60.4,0.398,208.0,372.4,1.02392,3.39,1.03,10.7,3,15.170000000000002,5.644859813084112,1.428,5.0566666666666675,580.4,32.099999999999994,3.9233038348082596
11.4,0.82,1.09,35.8,0.16,211.3,194.8,1.01269,3.26,0.8,11.7,3,13.31,3.0598290598290596,0.9600000000000001,4.4366666666666665,406.1,35.099999999999994,3.4969325153374236
11.6,1.22,1.03,43.5,0.312,241.5,298.5,1.02221,3.12,0.99,10.3,3,13.85,4.223300970873786,1.302,4.616666666666666,540.0,30.900000000000002,3.7179487179487176
13.2,0.56,1.1,41.0,0.203,205.9,337.5,1.0212,3.02,1.42,11.3,3,14.86,3.6283185840707963,1.623,4.953333333333333,543.4,33.900000000000006,4.370860927152318
8.2,0.8,1.46,37.0,0.341,183.2,348.8,1.0197,3.19,1.17,11.7,3,10.46,3.1623931623931627,1.511,3.486666666666667,532.0,35.099999999999994,2.570532915360501
9.8,0.78,1.01,31.2,0.134,125.1,245.5,1.00719,2.98,1.36,11.0,3,11.59,2.8363636363636364,1.4940000000000002,3.8633333333333333,370.6,33.0,3.288590604026846
13.5,1.09,1.33,49.5,0.385,226.5,277.4,1.01755,2.85,1.3,10.5,3,15.92,4.714285714285714,1.685,5.306666666666667,503.9,31.5,4.7368421052631575
13.6,1.03,1.2,44.3,0.408,217.0,212.6,1.01582,3.36,1.02,11.1,3,15.829999999999998,3.990990990990991,1.428,5.276666666666666,429.6,33.3,4.0476190476190474
11.0,1.19,1.23,41.3,0.25,201.1,343.1,1.02113,3.05,1.19,12.0,3,13.42,3.4416666666666664,1.44,4.473333333333334,544.2,36.0,3.6065573770491803
11.9,0.71,0.64,48.3,0.294,246.2,256.6,1.01109,3.08,1.24,11.7,3,13.25,4.128205128205129,1.534,4.416666666666667,502.8,35.099999999999994,3.8636363636363638
10.1,0.65,0.72,42.3,0.311,120.8,231.6,1.01948,2.89,1.45,11.6,3,11.47,3.646551724137931,1.761,3.8233333333333337,352.4,34.8,3.4948096885813147
10.5,0.58,1.42,46.3,0.305,124.8,286.3,1.0225,3.03,1.01,9.8,3,12.5,4.724489795918367,1.315,4.166666666666667,411.1,29.400000000000002,3.4653465346534658
11.8,1.02,0.71,30.3,0.225,240.7,182.3,1.00809,3.13,1.83,12.9,3,13.530000000000001,2.3488372093023258,2.055,4.510000000000001,423.0,38.7,3.7699680511182114
13.5,0.73,1.08,58.1,0.307,119.3,287.5,1.00853,3.05,0.97,11.7,3,15.31,4.965811965811966,1.277,5.1033333333333335,406.8,35.099999999999994,4.426229508196721
9.1,0.7,0.92,33.5,0.238,238.9,270.8,1.02301,3.13,1.5,11.3,3,10.719999999999999,2.9646017699115044,1.738,3.573333333333333,509.70000000000005,33.900000000000006,2.9073482428115014
11.7,1.1,1.06,38.9,0.224,229.2,268.4,1.01358,3.51,1.37,11.3,3,13.86,3.4424778761061945,1.594,4.62,497.59999999999997,33.900000000000006,3.3333333333333335
10.0,0.69,0.88,39.4,0.216,157.2,215.4,1.00366,3.11,1.35,11.7,3,11.57,3.3675213675213675,1.566,3.856666666666667,372.6,35.099999999999994,3.2154340836012865
13.3,1.32,1.23,42.7,0.27,171.3,372.4,1.02201,3.18,1.17,13.1,3,15.850000000000001,3.2595419847328246,1.44,5.283333333333334,543.7,39.3,4.182389937106918
7.8,0.55,0.88,42.5,0.381,89.5,348.6,1.02848,3.21,1.24,12.1,3,9.23,3.512396694214876,1.621,3.0766666666666667,438.1,36.3,2.4299065420560746
9.6,0.66,1.42,27.2,0.1,137.1,228.0,1.00716,3.39,1.21,11.4,3,11.68,2.3859649122807016,1.31,3.893333333333333,365.1,34.2,2.831858407079646
11.5,1.34,1.1,50.7,0.319,240.1,272.2,1.01386,3.24,0.65,13.6,3,13.94,3.7279411764705888,0.9690000000000001,4.6466666666666665,512.3,40.8,3.5493827160493825
8.1,1.17,0.82,48.5,0.255,179.7,235.7,1.02322,3.04,1.1,12.5,3,10.09,3.88,1.355,3.3633333333333333,415.4,37.5,2.664473684210526
12.8,1.31,0.97,41.6,0.376,253.3,379.9,1.01814,2.95,1.28,11.4,3,15.080000000000002,3.6491228070175437,1.6560000000000001,5.026666666666667,633.2,34.2,4.338983050847458
10.7,0.84,0.51,47.3,0.416,164.7,318.4,1.00543,3.15,1.22,12.0,3,12.049999999999999,3.9416666666666664,1.636,4.016666666666667,483.09999999999997,36.0,3.3968253968253967
12.2,1.42,0.86,44.9,0.165,165.3,247.0,1.00669,2.87,1.53,11.4,3,14.479999999999999,3.9385964912280698,1.695,4.826666666666666,412.3,34.2,4.2508710801393725
9.5,0.89,1.34,40.1,0.199,116.1,182.0,1.01828,3.12,0.87,10.6,3,11.73,3.7830188679245285,1.069,3.91,298.1,31.799999999999997,3.0448717948717947
7.6,1.49,0.77,53.4,0.416,251.8,380.5,1.02122,3.21,0.79,12.7,3,9.86,4.204724409448819,1.206,3.2866666666666666,632.3,38.099999999999994,2.367601246105919
12.1,0.65,1.09,55.8,0.31,122.9,353.9,1.02473,3.56,1.04,9.5,3,13.84,5.873684210526315,1.35,4.613333333333333,476.79999999999995,28.5,3.398876404494382
9.6,1.43,0.98,44.3,0.206,208.3,388.1,1.02019,3.17,1.45,13.8,3,12.01,3.2101449275362315,1.656,4.003333333333333,596.4000000000001,41.400000000000006,3.028391167192429
13.8,0.82,1.05,34.4,0.263,188.7,265.7,1.01396,2.97,1.16,11.0,3,15.670000000000002,3.127272727272727,1.423,5.223333333333334,454.4,33.0,4.646464646464646
10.8,1.02,1.08,26.4,0.267,214.9,350.5,1.01325,3.07,1.38,11.9,3,12.9,2.218487394957983,1.6469999999999998,4.3,565.4,35.7,3.5179153094462543
10.2,0.92,1.16,44.1,0.201,222.2,283.1,1.0195,2.92,1.54,12.8,3,12.28,3.4453125,1.741,4.093333333333333,505.3,38.400000000000006,3.4931506849315066
11.6,0.91,0.95,40.1,0.321,98.9,211.6,1.01236,2.91,1.31,11.9,3,13.459999999999999,3.369747899159664,1.631,4.486666666666666,310.5,35.7,3.9862542955326457
11.6,1.24,1.19,38.4,0.264,110.6,201.4,1.02042,3.05,1.28,13.2,3,14.03,2.909090909090909,1.544,4.676666666666667,312.0,39.599999999999994,3.8032786885245904
9.4,1.11,0.9,55.4,0.161,146.6,152.0,0.99968,3.19,1.18,10.8,3,11.41,5.129629629629629,1.341,3.8033333333333332,298.6,32.400000000000006,2.9467084639498435
10.8,1.05,1.43,48.0,0.302,174.9,146.8,1.02056,3.32,0.91,10.6,3,13.280000000000001,4.528301886792453,1.212,4.426666666666667,321.70000000000005,31.799999999999997,3.2530120481927716
11.5,0.91,0.91,38.2,0.126,179.2,284.9,1.00693,3.07,1.04,12.3,3,13.32,3.1056910569105693,1.166,4.44,464.09999999999997,36.900000000000006,3.7459283387622153
11.4,0.92,0.49,37.1,0.208,198.0,393.2,1.00817,3.23,1.53,12.4,3,12.81,2.991935483870968,1.738,4.2700000000000005,591.2,37.2,3.5294117647058827
10.0,1.08,1.03,35.1,0.225,151.3,267.7,0.99786,3.04,1.18,11.5,3,12.11,3.0521739130434784,1.405,4.036666666666666,419.0,34.5,3.289473684210526
10.1,1.11,0.92,54.4,0.265,200.6,293.2,1.02075,3.62,1.12,11.5,3,12.129999999999999,4.730434782608696,1.3850000000000002,4.043333333333333,493.79999999999995,34.5,2.7900552486187844
11.2,1.08,1.17,52.6,0.271,174.5,370.4,1.02629,2.96,1.24,11.3,3,13.45,4.654867256637168,1.5110000000000001,4.483333333333333,544.9,33.900000000000006,3.7837837837837838
9.1,1.15,1.08,26.8,0.363,237.4,235.1,1.01295,3.45,1.71,12.8,3,11.33,2.09375,2.073,3.776666666666667,472.5,38.400000000000006,2.6376811594202896
13.5,0.84,0.82,33.6,0.32,204.2,214.8,1.02168,3.16,1.34,9.9,3,15.16,3.393939393939394,1.6600000000000001,5.053333333333334,419.0,29.700000000000003,4.272151898734177
13.2,0.6,1.02,34.2,0.186,225.1,242.8,1.02047,3.06,1.38,10.8,3,14.819999999999999,3.1666666666666665,1.5659999999999998,4.9399999999999995,467.9,32.400000000000006,4.313725490196078
10.0,1.37,1.25,39.4,0.289,201.5,382.9,1.02814,2.91,1.29,13.2,3,12.620000000000001,2.984848484848485,1.579,4.206666666666667,584.4,39.599999999999994,3.4364261168384878
11.8,1.02,0.71,30.3,0.225,240.7,182.3,1.00809,3.13,1.83,12.9,3,13.530000000000001,2.3488372093023258,2.055,4.510000000000001,423.0,38.7,3.7699680511182114
